Symbol,Date,Open,High,Low,Close,Adjusted Close,Volume
MSFT,2022-03-25,305.2300,305.5000,299.2900,303.6800,296.0200,22566500
MSFT,2022-03-24,299.1400,304.2000,298.3200,304.1000,296.4300,24484500
MSFT,2022-03-23,300.5100,303.2300,297.7200,299.4900,291.9400,25715400
MSFT,2022-03-22,299.8000,305.0000,298.7700,304.0600,296.3900,27599700
MSFT,2022-03-21,298.8900,300.1400,294.9000,299.1600,291.6200,28351245
MSFT,2022-03-18,295.3700,301.0000,292.7300,300.4300,292.8500,43390625
MSFT,2022-03-17,293.2900,295.6100,289.3700,295.2200,287.7700,30816633
MSFT,2022-03-16,289.1100,294.5700,283.2000,294.3900,286.9700,37826329
MSFT,2022-03-15,280.3500,287.8200,278.7300,287.1500,279.9100,34245100
MSFT,2022-03-14,280.3400,285.4000,275.8200,276.4400,269.4700,30660747
MSFT,2022-03-11,287.9600,289.5100,279.4300,280.0700,273.0100,27209330
MSFT,2022-03-10,283.0200,286.6000,280.5800,285.5900,278.3900,30628012
MSFT,2022-03-09,283.4400,289.6000,280.7800,288.5000,281.2200,35204500
MSFT,2022-03-08,277.8000,283.9600,270.0000,275.8500,268.8900,48159500
MSFT,2022-03-07,288.5300,289.6900,278.5300,278.9100,271.8800,43157200
MSFT,2022-03-04,294.2900,295.6600,287.1700,289.8600,282.5500,32369655
MSFT,2022-03-03,302.8900,303.1300,294.0500,295.9200,288.4600,27314500
MSFT,2022-03-02,295.3600,301.4700,293.7000,300.1900,292.6200,31873007
MSFT,2022-03-01,296.4000,299.9700,292.1500,294.9500,287.5100,31217800
